@relation MobSensDodge

@attribute xArithMean numeric
@attribute yArithMean numeric
@attribute zArithMean numeric
@attribute xHarmMean numeric
@attribute yHarmMean numeric
@attribute zHarmMean numeric
@attribute xKurtosis numeric
@attribute yKurtosis numeric
@attribute zKurtosis numeric
@attribute xVariance numeric
@attribute yVariance numeric
@attribute zVariance numeric
@attribute label {DODGE,NODODGE}

@data
0.298785,2.756786,8.453403,10.287809,-0.283135,0.119943,0.274844,4.978628,1.12745,5.408434,6.875343,10.923545,DODGE
0.631534,3.035978,6.972177,-0.597639,-0.260973,-0.072945,0.567698,1.732502,1.620642,9.60949,13.210203,20.255662,DODGE
0.60642,3.026933,6.989327,-0.617716,-0.260605,-0.073168,0.560678,1.748039,1.608173,9.611933,13.174664,20.319438,DODGE
0.611002,2.962112,7.046004,-0.678187,-0.254701,-0.076009,0.563336,1.810154,1.743627,9.609613,12.959826,20.121546,DODGE
0.627001,3.026737,7.027933,-0.643431,-0.247516,-0.075874,0.59113,2.107351,1.787719,9.57591,12.41187,19.955111,DODGE
0.566485,3.08952,6.989616,-0.650394,-0.240049,-0.075425,0.585274,2.332287,1.833121,9.565544,12.176508,19.767252,DODGE
0.580231,3.040257,7.092921,-0.653222,-0.234835,-0.085053,0.633339,2.349076,2.006798,9.485485,12.089526,19.574226,DODGE
0.555074,3.032339,7.171774,-0.669227,-0.232727,-0.087257,0.604505,2.325886,2.087959,9.519515,12.106453,19.579165,DODGE
0.543857,3.078037,7.169178,-0.661612,-0.243421,-0.087204,0.616536,2.372537,2.084623,9.501667,12.108861,19.5802,DODGE
0.529046,3.089093,7.222334,-0.647593,-0.243768,-0.087691,0.631376,2.338406,1.982834,9.479815,12.166725,19.965135,DODGE
0.516324,3.082634,7.15826,-0.645026,-0.243508,-0.086428,0.662556,2.352421,1.953225,9.433746,12.141766,19.884792,DODGE
0.519156,3.095244,7.199733,-0.645915,-0.24927,-0.08692,0.657329,2.398758,1.910468,9.441027,12.104042,20.071816,DODGE
0.497875,3.050876,7.182888,-0.665488,-0.235379,-0.086785,0.645758,2.334403,1.949663,9.453774,12.12415,19.935309,DODGE
0.441941,3.020624,7.193998,-0.673416,-0.232385,-0.086931,0.559225,2.328362,1.943846,9.605797,12.094541,19.970442,DODGE
0.447105,3.177784,7.211173,-0.673886,-0.229404,-0.087035,0.576434,0.799438,1.897117,9.566475,10.156372,20.166623,DODGE
0.282729,3.12382,7.241225,-0.676405,-0.228689,-0.087456,0.192146,0.65933,1.043233,9.186005,9.507982,19.206744,DODGE
0.299096,3.167868,7.275765,-0.679688,-0.215446,-0.089689,0.245162,0.800589,1.150058,9.09776,9.337915,18.999982,DODGE
0.35365,3.10025,7.2794,-0.671797,-0.206701,-0.093734,0.329897,0.829486,1.1561,8.981771,9.168046,18.939461,DODGE
0.359292,3.04114,7.327477,-0.672089,-0.213524,-0.101929,0.341384,0.639746,1.326826,8.927546,9.502801,18.561548,DODGE
0.258469,3.062016,7.259174,-0.678271,-0.214013,-0.093047,0.395821,0.588461,1.12949,9.604981,9.653208,18.960896,DODGE
0.298973,3.096828,7.269094,-0.69194,-0.215624,-0.097963,0.526066,0.536236,1.167071,9.364682,9.785701,18.845474,DODGE
0.368372,3.159174,7.303214,-0.684944,-0.223556,-0.099331,0.672437,0.52012,1.255384,9.113747,9.919804,18.706972,DODGE
0.353057,3.176446,7.311767,-0.666797,-0.223974,-0.099458,0.683658,0.479809,1.255921,9.087907,10.035412,18.722858,DODGE
0.402755,3.020301,7.354367,-0.65611,-0.226583,-0.099907,0.658712,1.259655,1.206372,9.17393,11.342856,18.94939,DODGE
0.438774,2.987767,7.381946,-0.659366,-0.223914,-0.100236,0.573096,1.265702,1.187095,9.418519,11.287138,19.055446,DODGE
0.449563,2.95743,7.380904,-0.813933,-0.210601,-0.100226,0.596589,1.143958,1.188794,9.395744,11.600479,19.048601,DODGE
0.465541,2.963012,7.399131,-0.871859,-0.215107,-0.100733,0.639654,1.16355,1.226908,9.350115,11.580037,18.999859,DODGE
0.48985,3.067974,7.37139,-0.812474,-0.211129,-0.100073,0.708508,1.378217,1.182906,9.275903,11.16893,19.042149,DODGE
0.494414,3.095207,7.377132,-0.820078,-0.213575,-0.100147,0.720869,1.386094,1.180863,9.263919,11.197645,19.058806,DODGE
0.496866,3.059941,7.423986,-0.854334,-0.210788,-0.100752,0.725673,1.394259,1.159549,9.260006,11.134079,19.220554,DODGE
0.471969,3.058911,7.425507,-0.876831,-0.210738,-0.100796,0.666304,1.395552,1.163022,9.317849,11.130936,19.21571,DODGE
0.414112,3.042033,7.422523,-0.883764,-0.182707,-0.100782,0.611139,1.33042,1.16685,9.351691,11.19586,19.173023,DODGE
0.342182,3.083198,7.320751,-0.889334,-0.183698,-0.10857,0.555706,1.226515,0.920271,9.385574,11.503909,19.95233,DODGE
0.300433,3.020025,7.3854,-0.882914,-0.190746,-0.109196,0.651397,1.034788,0.853274,9.134712,11.764805,20.384757,DODGE
0.281353,3.076488,7.319909,-0.881987,-0.207213,-0.107022,0.693693,1.06628,0.758504,8.967297,11.802216,20.511877,DODGE
0.255299,3.039793,7.319377,-0.904985,-0.203371,-0.107014,0.698409,1.057287,0.758305,8.941883,11.762501,20.511273,DODGE
0.242901,3.084659,7.29232,-0.90219,-0.206195,-0.122798,0.727423,1.018964,0.707056,8.893136,11.899469,20.929249,DODGE
0.193657,3.074292,7.253219,-0.918008,-0.205091,-0.122075,0.796002,0.994507,0.685329,8.744,12.029058,20.902615,DODGE
0.229009,3.089852,7.312604,-0.905833,-0.205282,-0.115335,0.801713,0.981385,0.788605,8.76247,12.217409,20.037532,DODGE
0.217857,3.158565,7.182093,-0.904415,-0.197312,-0.118412,0.836176,1.135391,0.906423,8.703079,12.031347,22.055385,DODGE
0.250031,3.138642,7.112157,-0.882228,-0.217974,-0.113634,0.812557,1.050794,0.77128,8.757205,12.151329,22.33288,DODGE
0.313968,3.097555,7.071716,-0.875952,-0.310027,-0.112199,0.863194,0.955883,0.703857,8.744127,12.248894,22.448136,DODGE
0.25906,3.166337,7.006983,-0.883556,-0.311072,-0.106508,0.764454,0.964907,0.575085,8.838315,13.038369,22.757408,DODGE
0.358012,3.158697,6.970625,-0.879458,-0.310494,-0.106127,0.861846,0.955574,0.608876,8.661778,13.143621,22.541147,DODGE
0.329618,3.166698,6.819553,-0.913754,-0.31076,-0.108783,0.879866,0.940278,0.625326,8.618985,13.181435,24.511095,DODGE
0.336138,3.194676,6.802189,-0.934571,-0.265097,0.086235,0.895507,1.021671,0.588755,8.606069,13.067189,24.782214,DODGE
0.365139,3.156961,6.825955,-0.947055,-0.278546,0.086037,1.016667,0.906909,0.559396,8.462274,13.243105,24.985085,DODGE
0.348418,3.152828,6.845153,-0.925251,-0.278453,0.082707,0.95979,0.917531,0.567559,8.51522,13.213832,24.619697,DODGE
0.268185,3.119417,6.812962,-0.930366,-0.275025,0.083676,0.843014,0.911558,0.529542,8.668769,13.186502,24.674494,DODGE
0.331288,3.132564,6.707385,-0.92395,-0.275365,0.079726,0.933554,0.880049,0.361937,8.586497,13.269564,25.88892,DODGE
0.283283,3.091292,6.716974,-0.936299,-0.267687,0.079572,0.980103,0.854504,0.362166,8.483542,13.270242,25.912272,DODGE
0.285612,3.050638,6.712873,-0.941844,-0.265391,0.079621,0.985696,0.899143,0.364416,8.479105,13.138614,25.892275,DODGE
0.320988,3.113257,6.809416,-1.018456,-0.258893,0.071844,0.918956,1.07696,0.460137,8.592846,12.800423,25.739177,DODGE
0.416844,3.04992,6.813534,-1.014233,-0.256664,0.071766,0.972183,1.198851,0.462,8.622498,12.401345,25.742922,DODGE
0.485304,3.036329,6.817296,-0.934701,-0.249801,0.071732,1.122673,1.163461,0.45808,8.104421,12.441991,25.771348,DODGE
0.475381,3.127777,6.734894,-0.930291,-0.245106,0.072648,1.080091,1.337813,0.50819,8.145724,11.651786,25.177973,DODGE
0.465831,3.083899,6.775733,-0.929677,-0.208486,0.072168,1.116954,1.272573,0.483186,8.078174,11.709759,25.400166,DODGE
0.666024,2.983253,8.231613,0.017708,0.369611,0.124679,0.970563,3.480109,6.165421,5.812843,6.234276,13.320548,DODGE
0.642901,2.962769,8.210112,-0.116234,0.371282,0.125096,0.976629,3.524984,6.067313,5.793017,6.206336,13.362451,DODGE
0.624816,2.959798,8.228145,-0.196029,0.371339,0.124203,0.968472,3.552299,6.264127,5.788087,6.180788,13.230011,DODGE
0.612053,2.937271,8.233449,-0.188701,0.373401,0.124133,0.987591,3.590683,6.267949,5.766237,6.156062,13.234613,DODGE
0.629004,2.928116,8.200792,-0.191115,0.374314,0.125564,0.922645,3.596356,5.948769,5.840274,6.15112,13.44367,DODGE
0.659765,2.976063,8.182343,-0.20986,0.38948,0.125786,0.854136,3.858908,5.96142,5.924618,6.020932,13.408017,DODGE
0.619511,2.979244,8.192411,-0.219902,0.389331,0.12566,0.786602,3.838159,5.95947,5.959909,6.031498,13.423587,DODGE
0.62056,2.996473,8.186952,-0.244952,0.383573,0.125712,0.789571,3.930048,5.979164,5.958147,5.994764,13.400513,DODGE
0.57066,2.91595,8.31346,-0.2169,0.388414,0.129033,0.89828,4.304267,6.80229,5.73299,5.543382,11.645788,DODGE
0.650856,2.981376,8.336178,-0.265687,0.400697,0.12881,-0.357801,4.215731,6.710232,4.952009,4.847218,11.729762,DODGE
0.656003,2.966462,8.272621,-0.26652,0.40183,0.1324,-0.372712,4.275125,6.085615,4.971198,4.825232,12.11902,DODGE
0.673393,2.988146,8.317768,-0.292051,0.398481,0.130802,-0.389617,4.310228,6.488646,4.989961,4.815966,11.889207,DODGE
0.671972,2.966208,8.319543,-0.291725,0.400604,0.130778,-0.386087,4.357398,6.49071,4.985901,4.797385,11.889993,DODGE
0.690318,2.926166,8.39772,-0.308186,0.401932,0.148961,-0.409071,4.828438,7.518942,5.012489,4.562913,11.093206,DODGE
0.707216,3.038009,8.319985,-0.309683,0.405557,0.15011,-0.440616,3.124486,7.55486,5.106926,3.743033,10.977552,DODGE
0.708324,2.99922,8.37653,1.024836,0.40848,0.148852,-0.438792,3.406707,7.893182,5.105236,3.656191,10.85498,DODGE
0.67442,2.950113,8.404592,1.011235,0.375499,0.148551,-0.446255,3.269914,7.800952,5.110308,3.73992,10.932671,DODGE
0.66889,2.922855,8.438977,1.033704,0.380372,0.148124,-0.459068,3.272228,7.777744,5.124155,3.751306,10.982036,DODGE
0.6698,2.897049,8.482697,1.031415,0.391382,0.147614,-0.458946,3.168347,7.695558,5.124087,3.798629,11.075489,DODGE
0.682718,2.902719,8.503361,1.062485,0.391149,0.147191,-0.440154,3.098377,7.853738,5.105454,3.821999,11.015715,DODGE
0.710721,2.88193,8.569851,1.114199,0.391912,0.142443,-0.460815,3.363919,8.801688,5.133424,3.720051,10.541426,DODGE
0.677725,2.865594,8.589085,1.101881,0.427448,0.142303,-0.508379,3.21935,8.596568,5.193534,3.779857,10.664806,DODGE
0.774651,2.840854,8.553899,1.107403,0.428921,0.142924,-0.200751,3.461848,8.392999,5.528341,3.708491,10.724776,DODGE
0.783219,2.871247,8.531158,1.052862,0.418745,0.143278,-0.198436,3.524885,8.300993,5.52496,3.67443,10.745094,DODGE
0.781044,2.843427,8.607982,1.055145,0.425449,0.142047,-0.197236,3.494358,8.405264,5.524081,3.696388,10.778611,DODGE
0.793958,2.901158,8.56512,1.053119,0.451856,0.142466,-0.1801,3.511116,8.618615,5.435555,3.650527,10.626763,DODGE
0.731632,2.841179,8.617508,1.046665,0.44289,0.141975,-0.19148,3.295284,8.307277,5.502112,3.814517,10.845409,DODGE
0.808331,2.723085,8.846853,1.052211,0.384932,0.143773,-0.273794,-0.13519,0.182312,5.23767,3.111339,7.717379,DODGE
0.778682,2.705408,8.82415,1.062474,0.386389,0.144285,-0.196904,-0.097306,0.115521,5.150114,3.079956,7.812901,DODGE
0.763796,2.703022,8.886707,1.069211,0.386819,0.143433,-0.235212,-0.10199,0.117131,5.223306,3.08161,7.846243,DODGE
0.727915,2.691191,8.895119,1.0984,0.387691,0.143311,-0.15052,-0.068861,0.127634,5.124501,3.056927,7.836462,DODGE
0.718322,2.665444,8.935894,1.052775,0.389829,0.142674,-0.164342,-0.010298,0.178348,5.141244,3.003715,7.782179,DODGE
0.71028,2.695713,8.87247,0.96913,0.38523,0.143381,-0.177353,-0.018488,0.218213,5.157006,3.021938,7.643033,DODGE
0.25161,2.862324,9.414488,2.188488,0.370265,0.104814,0.283201,1.414063,4.015116,3.988322,3.594147,9.002436,DODGE
0.26615,2.899186,9.344318,2.182907,0.364126,0.114214,0.222772,1.363026,3.501706,4.032711,3.607959,9.701655,DODGE
0.27352,2.907311,9.370782,2.058076,0.363416,0.113924,0.217349,1.338347,3.523822,4.035267,3.616231,9.716757,DODGE
0.287682,2.904168,9.342521,2.055489,0.363668,0.114443,0.156392,1.349771,3.350916,4.097176,3.612225,9.822332,DODGE
0.305705,2.882419,9.338141,2.081869,0.366291,0.114497,0.150508,1.382026,3.340779,4.099443,3.604098,9.824912,DODGE
0.29495,2.874902,9.357528,2.091555,0.366998,0.114298,0.179837,1.402119,3.342726,4.080263,3.597969,9.846836,DODGE
0.300117,2.893986,9.314152,2.169935,0.361644,0.114625,0.184541,1.456672,3.50446,4.076857,3.568323,9.638461,DODGE
0.308423,2.857404,9.319175,2.167948,-0.465855,0.114566,0.148586,1.343229,3.514139,4.106765,3.646565,9.637314,DODGE
0.330113,2.850874,9.329474,2.187829,-0.463667,0.114459,0.148389,1.315682,3.515877,4.105559,3.661025,9.648337,DODGE
0.348909,2.829897,9.325582,2.239149,-0.462445,0.114556,0.127005,1.449486,3.482343,4.11997,3.600236,9.671764,DODGE
0.401314,2.829778,9.305278,2.247491,-0.462349,0.114659,0.193523,1.448735,3.612099,3.999366,3.600647,9.476933,DODGE
0.389131,2.764785,9.35128,2.194847,-0.459494,0.113756,0.192763,1.094032,3.906374,3.999895,3.209999,9.306801,DODGE
0.385998,2.742008,9.393172,0.969099,-0.457469,0.113266,0.187433,1.180797,3.97018,4.003287,3.173716,9.316259,DODGE
0.405477,2.736965,9.426929,0.99633,-0.456365,0.112959,0.236573,1.16659,3.917206,3.968708,3.179695,9.399059,DODGE
0.414671,2.726053,9.418797,0.917764,-0.451084,0.113029,0.231821,1.109373,3.934056,3.971735,3.206018,9.376956,DODGE
0.398168,2.707612,9.472807,0.865053,-0.44831,0.112612,0.242133,1.117374,3.746336,3.965065,3.205203,9.621641,DODGE
0.402401,2.749375,9.439185,0.655325,-0.46583,0.113105,0.244198,1.123334,3.595739,3.963822,3.194105,9.691465,DODGE
0.408378,2.781342,9.468002,0.650337,-0.469144,0.112705,0.269525,1.023948,3.71141,3.945226,3.241096,9.64247,DODGE
0.385148,2.820821,9.464524,0.629334,-0.409003,0.112739,0.276927,1.14423,3.711698,3.940709,3.161255,9.637866,DODGE
0.364571,2.785411,9.507311,0.608743,-0.600586,0.112386,0.270159,1.017407,3.60423,3.94618,3.238913,9.787712,DODGE
0.336638,2.801469,9.509486,0.587509,-0.602722,0.112359,0.310305,1.009855,3.611237,3.920989,3.240964,9.78536,DODGE
0.310139,2.806277,9.529762,0.623547,-0.603324,0.112139,0.403678,1.008471,3.639373,3.853811,3.241276,9.790978,DODGE
0.291445,2.772744,9.556538,0.315815,-0.661916,0.111957,0.342015,0.874809,3.520238,3.899217,3.328884,9.93394,DODGE
0.254067,2.776458,9.563867,0.304325,-0.66292,0.111887,0.285356,0.888531,3.518919,3.956781,3.322566,9.944589,DODGE
0.205536,2.749539,9.598134,0.296008,-0.660337,0.111501,0.302851,0.971861,3.57981,3.956718,3.282604,9.944007,DODGE
0.193431,2.731964,9.609523,0.262219,-0.657767,0.111379,0.303436,0.977307,3.598577,3.959398,3.281972,9.945153,DODGE
0.17272,2.707547,9.623365,0.300354,-0.640396,0.111263,0.2359,0.88654,3.573947,4.020238,3.332185,9.983438,DODGE
0.118565,2.699852,9.612141,0.292948,-0.639589,0.111511,0.261289,0.903742,3.479899,4.021089,3.325855,10.048352,DODGE
0.111771,2.733386,9.559484,0.29544,-0.643433,0.112553,0.293703,0.814,3.168277,3.999529,3.371905,10.261527,DODGE
0.087707,2.737892,9.564418,0.275411,-0.643704,0.112506,0.265208,0.788941,3.168284,4.028501,3.384133,10.268332,DODGE
0.069902,2.746574,9.559872,0.16685,-0.644222,0.112564,0.230327,0.74138,3.152966,4.059854,3.408267,10.274744,DODGE
0.051631,2.729505,9.554562,0.143778,-0.642159,0.11262,0.226969,0.764755,3.146429,4.069722,3.399224,10.272863,DODGE
0.045977,2.722335,9.560406,0.151507,-0.640731,0.112551,0.214456,0.752273,3.160696,4.080567,3.405841,10.269108,DODGE
0.063411,2.720413,9.547711,0.176513,-0.640455,0.112705,0.192799,0.752155,3.125961,4.087459,3.406155,10.280508,DODGE
0.051035,2.719799,9.514118,0.23394,-0.640074,0.11299,0.17022,0.74898,3.180431,4.108231,3.407953,10.182555,DODGE
0.052631,2.704818,9.51376,0.232543,-0.637665,0.112993,0.164416,0.746993,3.181069,4.111518,3.411227,10.181523,DODGE
0.058897,2.674921,9.5428,0.223695,-0.711278,0.112773,0.14474,0.638769,3.097671,4.122179,3.49202,10.301805,DODGE
0.082507,2.692123,9.462784,0.208005,-0.712561,0.113572,0.050012,0.566151,3.143091,4.200012,3.529472,10.095288,DODGE
0.068885,2.645943,9.495476,-0.333881,-0.725067,0.113374,0.080925,0.474866,2.988051,4.183867,3.659041,10.325312,DODGE
0.116774,2.650668,9.449038,-0.318769,-0.725355,0.114558,-0.024669,0.451749,2.686623,4.32981,3.672454,10.587257,DODGE
0.179519,2.658054,9.412975,-0.297578,-0.726245,0.11481,0.030979,0.442605,2.808494,4.643544,3.676196,10.394046,DODGE
0.173721,2.637178,9.381802,-0.367664,-0.725248,0.115366,0.032817,0.545161,2.650282,4.64519,3.589941,10.504102,DODGE
0.193235,2.643865,9.379643,-0.345997,-0.725802,0.115393,0.017454,0.521916,2.645549,4.646891,3.601423,10.505496,DODGE
0.19905,2.648005,9.383736,-0.251694,-0.726142,0.115335,0.014402,0.507644,2.660006,4.646363,3.608516,10.497732,DODGE
0.18625,2.610883,9.420098,-0.242254,-0.68818,0.115012,-0.019058,0.463227,2.615305,4.685703,3.647987,10.598018,DODGE
0.161055,2.60798,9.419232,-0.258228,-0.684537,0.115018,-0.006532,0.449327,2.61893,4.689521,3.657985,10.592475,DODGE
0.162623,2.657789,9.32063,-0.273358,-0.660634,0.116884,-0.00561,0.490525,2.404821,4.687958,3.59726,10.709526,DODGE
0.175847,2.657154,9.299515,-0.299266,-0.658894,0.11702,0.02058,0.487265,2.486974,4.657433,3.599892,10.573049,DODGE
0.191726,2.64923,9.30866,-0.31126,-0.65786,0.116916,0.062686,0.493843,2.498764,4.606693,3.597608,10.574754,DODGE
0.216692,2.675925,9.274378,-0.291667,-0.671582,0.117186,0.026708,0.551808,2.583966,4.623275,3.558129,10.427723,DODGE
0.221926,2.700637,9.23157,-0.060567,-0.6725,0.118227,0.029588,0.465069,2.338067,4.618693,3.690179,10.643323,DODGE
0.208718,2.700901,9.266685,-0.100657,-0.672532,0.117743,0.041689,0.464817,2.427308,4.615726,3.69027,10.604164,DODGE
0.225409,2.729203,9.241821,-0.074466,-0.681224,0.117965,0.030242,0.496112,2.45908,4.616608,3.666148,10.534152,DODGE
0.211072,2.712783,9.249257,-0.026421,-0.67978,0.117877,0.001076,0.544453,2.471006,4.649034,3.641278,10.533336,DODGE
0.231625,2.675863,9.24033,0.001797,-0.69217,0.117948,0.027528,0.436774,2.492498,4.616072,3.793455,10.497871,DODGE
0.282895,2.661036,9.244533,0.010121,-0.686585,0.117891,-0.026817,0.396512,2.504971,4.655915,3.819766,10.492024,DODGE
-0.001034,2.849874,9.319187,-4.203279,0.164084,0.168394,-0.099462,1.635072,1.377804,3.140358,3.309142,7.742533,DODGE
-0.011475,2.83619,9.345752,-4.198917,0.164711,0.167912,-0.057902,1.740518,1.503027,3.105785,3.257145,7.646443,DODGE
-0.006993,2.866472,9.289184,-4.311094,0.163323,0.169499,-0.051537,1.549504,1.252316,3.10315,3.383174,7.956141,DODGE
0.008149,2.849409,9.289866,-4.315964,0.170381,0.169493,0.014129,1.457095,1.251154,3.044428,3.420552,7.957968,DODGE
0.024332,2.895475,9.245256,-4.32323,0.1844,0.16995,0.08869,1.653195,1.274326,2.988395,3.285482,7.880834,DODGE
-0.002925,2.908672,9.22384,-4.343484,0.180847,0.170188,0.020394,1.718421,1.266608,3.028371,3.262418,7.867604,DODGE
-0.020879,2.864886,9.238468,-4.368294,0.315217,0.170058,-0.001287,1.604757,1.239303,3.038336,3.317642,7.908954,DODGE
-0.030216,2.858647,9.257485,-4.132043,0.316307,0.169855,-0.020007,1.587946,1.239267,3.047427,3.323298,7.92741,DODGE
0.013479,2.884392,9.230146,-4.121569,0.314199,0.170367,0.040766,1.490382,1.121734,2.979699,3.367661,8.027335,DODGE
0.068695,2.877655,9.204092,-4.058413,0.314698,0.170684,-0.505985,1.51741,1.093596,2.685359,3.356655,8.030291,DODGE
0.070476,2.874179,9.207189,-4.059879,0.31491,0.170644,-0.512765,1.537201,1.099316,2.689088,3.348419,8.027614,DODGE
0.071487,2.899453,9.150591,-4.074115,0.312455,0.171384,-0.513989,1.475097,1.0482,2.689497,3.377084,8.026105,DODGE
0.080133,2.92108,9.120296,-4.105865,0.307131,0.171764,-0.4952,1.548255,1.016825,2.676337,3.349863,8.031319,DODGE
0.116642,2.948558,9.091472,-4.09273,0.300808,0.172037,-0.463056,1.617209,1.06061,2.614242,3.325544,7.956542,DODGE
0.091388,2.986482,9.103311,-4.163945,0.29837,0.171858,-0.389313,1.44947,1.093392,2.562742,3.433459,7.933923,DODGE
0.077626,2.98633,9.08696,-4.154577,0.29838,0.172054,-0.330972,1.45008,1.081527,2.526342,3.433191,7.932083,DODGE
0.05347,2.978509,9.101342,-4.173645,0.298779,0.17189,-0.287909,1.49908,1.085167,2.508163,3.410047,7.940252,DODGE
0.028278,2.955283,9.174323,-4.189745,0.301645,0.170432,-0.262901,1.503049,1.250029,2.502709,3.404993,7.766762,DODGE
0.014306,2.955439,9.151614,-4.218413,0.301633,0.170802,-0.255805,1.502478,1.172367,2.504037,3.405233,7.823726,DODGE
-0.015595,2.941352,9.156604,-4.250501,0.306574,0.170745,-0.156465,1.423454,1.174029,2.43504,3.437073,7.826246,DODGE
-0.01525,2.899845,9.174089,-4.250559,0.293165,0.170533,-0.157181,1.227226,1.191686,2.436746,3.589674,7.824433,DODGE
-0.018493,2.922286,9.149421,-4.247992,0.28969,0.170774,-0.139934,1.248453,1.220915,2.429198,3.583638,7.77359,DODGE
-0.00206,2.926245,9.16976,-4.256153,0.28875,0.170588,-0.217724,1.265894,1.183816,2.483973,3.576735,7.828855,DODGE
0.01224,2.960948,9.123837,-4.261232,0.287273,0.171219,-0.280571,1.109478,1.117648,2.536515,3.731352,7.857976,DODGE
0.003675,2.957867,9.19192,-4.257398,0.287545,0.170557,-0.236522,1.114304,1.05111,2.509751,3.728779,8.069521,DODGE
0.003169,2.943736,9.183861,-4.167157,0.288276,0.170665,-0.2363,1.190269,1.036077,2.509836,3.685889,8.077915,DODGE
-0.000045,2.910824,9.170751,-4.166478,0.290733,0.170877,-0.243069,1.308781,0.993181,2.524005,3.613716,8.112236,DODGE
-0.013807,2.924269,9.163637,-4.165459,0.473842,0.170921,0.004259,1.407703,1.018109,2.627769,3.55118,8.060942,DODGE
-0.028456,2.936025,9.174762,-4.160679,0.471908,0.170797,-0.050163,1.433654,1.019418,2.6833,3.541784,8.068572,DODGE
-0.049436,2.95189,9.121243,-4.354284,0.457166,0.171172,-0.108178,1.544892,1.134954,2.723865,3.489283,7.732495,DODGE
-0.058171,2.954752,9.122872,-4.054604,0.456728,0.171155,-0.119498,1.551703,1.133488,2.73119,3.487003,7.735299,DODGE
-0.027183,2.960151,9.0976,-4.039229,0.456003,0.17146,-0.188124,1.559507,1.114273,2.772707,3.484664,7.731415,DODGE
-0.002166,2.962823,9.082907,-4.023122,0.455815,0.171619,-0.188609,1.549262,1.119187,2.768036,3.48901,7.714418,DODGE
0.007441,2.975695,9.079091,-3.97086,0.453555,0.171653,-0.199502,1.586733,1.127664,2.772188,3.476076,7.702697,DODGE
0.019982,2.95761,9.063854,-3.843231,0.455375,0.171886,-0.227508,1.609752,1.083886,2.7856,3.464662,7.732263,DODGE
0.047655,2.94829,9.059902,-3.865689,0.464369,0.17192,-0.168573,1.536093,1.0942,2.68454,3.49918,7.718166,DODGE
0.060199,2.983558,9.070747,-3.86779,0.459102,0.171756,-0.167301,1.523396,1.124544,2.619234,3.510971,7.698162,DODGE
0.107988,2.9877,9.056105,-3.859225,0.458889,0.172006,-0.195354,1.498047,1.07124,2.645842,3.52288,7.738945,DODGE
0.134236,3.01685,9.025871,-3.842938,0.479539,0.172273,-0.16339,1.700549,1.140667,2.621763,3.395794,7.633954,DODGE
0.144095,3.019501,9.01945,-3.899461,0.478929,0.172336,-0.134426,1.714775,1.150401,2.606125,3.390816,7.619742,DODGE
0.146226,3.008342,9.056742,-4.01165,0.48083,0.171786,-0.131755,1.678699,1.226604,2.604749,3.402711,7.575222,DODGE
0.150537,3.013637,9.040929,-4.024456,0.48039,0.172014,-0.118605,1.666707,1.188858,2.598066,3.407717,7.59699,DODGE
